url,article_title,article_id,author,view_number,score,summary
https://www.webtoons.com/zh-hant/local/wulaishenshi/list?title_no=601,無賴紳士嬌千金,list?title_no=601,寶阿 ,767.2萬,9.09,紳士與千金小姐聽起來就很匹配呀！但如果紳士是一個無賴的話還配嗎？是無賴不配當紳士，無賴不配千金小姐？ 還是......其實很相配？
https://www.webtoons.com/zh-hant/romance/45do-of-your-back/list?title_no=1198,45度，愛的視角,list?title_no=1198,MISAKI HANA ,"1,307.4萬",9.13,國中時，在偶然前往的劍道社社團觀摩中，我戀上了他。在高中2年級春天的現在，我仍然愛著他。和他同一個社團，而且初次同班，本該是我和他最接近的距離，但他的存在卻依舊遙遠。因為我只能在他背後45度角的地方看著他。令人臉紅心跳又虐心的酸甜社團戀愛故事。
https://www.webtoons.com/zh-hant/romance/19sui-21sui/list?title_no=287,十九歲二十一歲,list?title_no=287,約翰 / ZHENA ,481.7萬,9.54,"已經19歲卻還是想當小孩的男生東輝，已經是21歲成年人卻和小孩沒什麼兩樣的女生潤莉, 因為一隻流浪貓而相遇的他們，會有怎樣的故事呢？"
https://www.webtoons.com/zh-hant/romance/miyuelvxing/list?title_no=1002,完美的蜜月旅行,list?title_no=1002,花柳東風 / 朴正憫 ,459.7萬,9.69,結婚之後的初次旅行，卻是新娘獨自一人的蜜月旅行？！他們的蜜月故事，打從一開始就很驚險。
https://www.webtoons.com/zh-hant/adaptation/cheese-in-the-trap/list?title_no=175,奶酪陷阱,list?title_no=175,纯kki ,"4,268.9萬",9.69,有主見、成績又好的女大學生洪雪不知道為什麼老是覺得同系的超人氣學長劉正是一個不能信任的人，但是學長的好意相助又讓洪雪的學業能夠更順利，雖然覺得學長有些奇怪但兩人最終還是交往了，不過開始交往後，劉正還是不輕易讓別人看到他內心的一面。個性直率的女大學生和又帥又有錢、成績又好的學長，這個看似完美校園情侶組合卻因為劉正這個重要的角色從不向讀者公開他的內心，而給甜蜜的校園愛情故事增添了幾許神秘的色彩，特別是校園內權力不均等的矛盾讓這神秘氣氛變得更加複雜而有趣。
https://www.webtoons.com/zh-hant/school/kongfudewancan/list?title_no=1048,空腹的晚餐,list?title_no=1048,金雞蛋 ,"3,519.8萬",9.67,世界上怎麼會有這麼多好吃的東西呢? 愛吃的高中生福喜，跟同班同學包子一起共進晚餐展開了她橫衝直撞的成長故事。
https://www.webtoons.com/zh-hant/romance/the-girl-from-class/list?title_no=159,課堂中的她,list?title_no=159,"朴洙峰 / Park, su bong ",237.4萬,9.41,平凡老實卻善解人意的男主角意外在大學通識課上愛上了坐在旁邊的女孩，小組報告時他偷偷地要到了女孩的電話，成功地約到女孩去看電影，沒想到約會當天下起了大雨，再加上現金卡裡沒錢，第一次的約會就這麼完蛋了。男主角在和他喜歡的坐在隔壁的女孩及偷偷暗戀自己的同系同學間一點一點地學會關於愛情的艱難。這是一部描述初戀的心動和困境的作品，是一部帶點淡淡哀傷的作品。這部作品中沒有劇戲般轟轟烈烈的愛情，作者用日常生活中的事件，讓讀者在看的同時也想起自己人生中似曾相識的故事。特別的是，作家不為漫畫人物們畫上眼睛，透過非常簡短的對話及人物的動作表達人物在當下的情感，以這種獨特的表現方式敘述日常生活的實際感情，讓讀者更容易產生共嗚。
https://www.webtoons.com/zh-hant/romance/duyi/list?title_no=1504,獨一無二的浪漫,list?title_no=1504,DOOBOO ,"1,538.6萬",9.80,待業中的獨一，因朋友某次的介紹下，陰錯陽差的開始了與演員無二無意的巧遇。在某次跟蹤事件中，屢次的巧遇而遭到懷疑的獨一，開始了與演員無二好笑又美麗的故事。
https://www.webtoons.com/zh-hant/romance/yincha/list?title_no=1527,陰差哪有那麼帥,list?title_no=1527,史志現、蠟瓣花 / 雙筆 ,"1,187.4萬",9.75,頂級演員，實際身分為引渡死者成功率第一的花美男勾魂使者秦書源。在遇到韓知安之前，在他的勾魂生涯中從沒有失手過。被秦書源的私生飯追逐，莫名其妙死去的舞台劇演員韓知安。在遇到秦書源之前，她沒想過會在27歲的花樣年華迎來人生的句點。必須引渡她的勾魂使者秦書源，與不受他的誘惑、拒絕被引渡的大膽女子韓知安。這兩人之間立下了沒人知曉的隱密契約。
https://www.webtoons.com/zh-hant/school/kimitono-tsunagari/list?title_no=1105,等待初戀的你,list?title_no=1105,Tino ,"3,130.6萬",9.65,五年前，和最愛的他分隔兩地。升上高中三年級的主角美月，依舊忘不了當時許下的約定。『他現在究竟在哪裡呢？』美月因眼前的戀愛而動搖，但始終忘不了最愛的他。尋找初戀情人的故事就此展開。
https://www.webtoons.com/zh-hant/romance/ho/list?title_no=548,Ho!,list?title_no=548,徐億秀 ,178.9萬,9.55,一個是失聰的單純女孩，一個是深沈的成熟男人，他們會如何相戀，如何牽手走下去呢。。。孤獨的野狼也有純真的愛情！
https://www.webtoons.com/zh-hant/time-slip/wanshizi/list?title_no=1142,頑世子的步步驚慌,list?title_no=1142,Karin Park ,204.7萬,9.61,問題高中生解道英以世子復活？！與不同時代的人物們一起展開奇幻穿越喜劇！
https://www.webtoons.com/zh-hant/romance/shanshen/list?title_no=1660,三神奶奶的詛咒,list?title_no=1660,manubi ,663.6萬,9.19,三神奶奶對小孩下了惡意的詛咒?自從世雅和周煥的媽媽在胎夢中相遇，讓他們兩個命運從此相連，總是在沒有約定下的情況下被湊在一起，為了破除詛咒，世雅決定成為山神，開始了不平凡的高中生活。
https://www.webtoons.com/zh-hant/local/do-not-wake-up/list?title_no=1525,要是未曾相遇就好了,list?title_no=1525,M蜥 ,399.1萬,9.53,一位年輕英俊的大學副教授─藍俊賢，初次踏上校園教書卻意外捲入連續事故，使他的人生有了巨大變化。究竟是否能在一團迷霧中找出答案？
https://www.webtoons.com/zh-hant/city-office/renqimiaosi/list?title_no=1653,人氣繆思,list?title_no=1653,申海影 / 停陓 ,278.5萬,7.61,原本只是要去姨母家跑腿，但沒有遇到姨母，反而撞見一個光著身子的陌生女子從浴室走了出來...從此，她的身影便烙印在他腦海之中。沒想到八年後，人氣作家丹羅仁真的遇見了這個她！而且…他們竟然變成了經常在家裡見面的關係…?
https://www.webtoons.com/zh-hant/romance/xiuxiulian/list?title_no=1515,修修臉女孩的戀愛危機,list?title_no=1515,jellyfish / Dohin.e ,"1,729.7萬",8.55,反差(?)極大的照騙女－秀智，與偶像“路西法”在SNS上相遇後，在一個接一個的謊言中，展開了危險萬分的“峰迴路轉心機戀愛史”
https://www.webtoons.com/zh-hant/eastern-palace/yixiangfeng/list?title_no=1252,憶相逢,list?title_no=1252,姚壯憲 / 4白/八月/塵玉 ,"359,444",9.50,此部為<仙劍奇俠傳>遊戲系列改編漫畫。講述了蜀山掌門李逍遙之女李憶如從稚齡孩童成長到花信年華的種種經歷，憶及昔年錦時初相逢，悲哉喜哉，不勝唏噓。結局早已落定，諸般對錯，還留待評說。
https://www.webtoons.com/zh-hant/heartwarming/meguru-megu/list?title_no=926,緣起不滅的季節,list?title_no=926,RYO. / YABOMI ,"1,174.6萬",9.81,在不停更迭的季節中，我們重複著相遇和離別。會在咖啡廳中開始一段愛情。在意外的時刻遇到認識的人。某人的朋友其實你也認識。你有這樣的經驗嗎？各式各樣的人因為相識而串連起來。然後，每個人都在自己的故事中扮演主角，在各自的回憶中經歷了喜樂和悲傷。故事的舞台是間咖啡廳。讓人悠閒的享受餐點、啜飲咖啡並沉浸在思緒裡。當這種時刻，在你身邊的是會誰呢？
https://www.webtoons.com/zh-hant/romance/sirens-lament/list?title_no=838,人魚哀曲,list?title_no=838,instantmiso ,"1,604.8萬",9.67,一次意外，讓她無意中進入了海妖的世界。從此她的平凡生活不再，無數個未知世界的秘密向她襲來。是選擇和心儀已久的他繼續過著安穩的現世生活，還是遵守和海妖的約定留在那個未知的、充滿誘惑的世界？這一切是可以隨心所欲？還是命中註定？
https://www.webtoons.com/zh-hant/romance/ent/list?title_no=142,ENT.,list?title_no=142,朴美叔 / 姜恩英 ,665.4萬,9.47,為了不讓自己在學校裡被同學孤立而盡量活得像個無存在感的透明人的她，其實是SM公司積極準備力推的偶像7月4日生的主唱「K」，擁有雙重身份的她因為害怕自己的身份被來自同一個學校且超有人氣的SM公司的同人小說作家（以藝人為主角寫成的小說）狐星揭發而憂心忡忡。 這是一部以韓國特有的粉絲文化為素材創作的作品，本作品並沒有直白地講述偶像華麗外表之下的真實，卻將偶像們的帥氣用漫畫中完美的臉孔發揮到極致，雖然主角K是一個假想的人物，不過SM公司的少女時代、SHINee等藝人卻是實際存在的，這部作品嚴格來說也算是一部「粉絲小說」。
https://www.webtoons.com/zh-hant/local/zhongxinzaiai/list?title_no=624,Love Again_重新再愛?,list?title_no=624,妖子 ,"6,540.2萬",9.44,"人生充滿著變數、未知，在做決定的當下你真的能確定自己的選擇是對的嗎？如果能早能明瞭其中的因果,是否還會無怨無悔地做出相同的決定呢？林靖月與金玄宇是一對婚姻瀕臨破碎的夫妻，在協議好前往登記離婚的途中，靖月一時失神發生了車禍。再度醒來時，發現自己回到了初識這一生唯一愛過的男人－金玄宇的那一年，命運送給了她重新創造人生的機會，並且將前世情人- 蘭斯帶進了她的新人生。在這個愛的起點，靖月是否會再次無悔地選擇同樣的宿命或者重新開創其他的可能性？"
https://www.webtoons.com/zh-hant/heartwarming/super-secret/list?title_no=494,超級秘密,list?title_no=494,EON ,"1,907.2萬",9.72,超能力？吸血鬼？魔法師？只有恩浩不知道的犬宇的秘密！一般的女大生恩浩和有機密的犬宇的甜蜜可愛的日常，一起去觀看吧~
https://www.webtoons.com/zh-hant/romance/golilove/list?title_no=2057,迷狐戀人,list?title_no=2057, jinha / Hepon ,261.7萬,9.20,「如果不跟前世曾為樵夫的男生結婚就會變成一隻狐狸?!! 」某天，潤荷的屁股上突然長出一條尾巴，外婆才緩緩道來「這…好像是我們家代代相傳的耶…」為了解除詛咒，潤荷開始了尋找命運另一半的求愛記！
https://www.webtoons.com/zh-hant/romance/eggnoid/list?title_no=835,蛋男情緣,list?title_no=835,Archie The RedCat ,"1,865.4萬",9.38,蘭突然發現房間裡出現一顆神秘蛋，蛋裡還冒出一個帥哥--艾基！可是…艾基的行為就像剛出生的小孩！自從艾基出現，蘭原本枯燥乏味的生活突然變得多采多姿，但他到底是從哪裡來的呢？
https://www.webtoons.com/zh-hant/romance/piaoliangdepengyou/list?title_no=1334,漂亮的朋友,list?title_no=1334,芝士棒 / 朔望月 ,806.7萬,9.60,愛美成痴的公主病女主角－蘇念一，在經過現實的各種磨練後不斷地成長，且在夥伴們的幫助下共同創業。終究她是否能為自己在時尚圈裡爭取一席之地呢？
https://www.webtoons.com/zh-hant/romance/seventeen/list?title_no=1081,SEVENTEEN,list?title_no=1081,Love Play List ,126.9萬,8.18,韓國人氣網路劇搶先看！騷年們的青春故事現在開始~ 
https://www.webtoons.com/zh-hant/local/mingweiaiqing/list?title_no=427,名為愛情的翅膀,list?title_no=427,May絳 ,623.9萬,8.64,《傾戀的蜜封罐》前傳。魔界中稀有的人型黑翼惡魔祭炎，因為衝突關係誤闖到人類世界， 並暫時失去了原有的魔力以及模樣？然而他遇見紅髮少女藍莓， 究竟之後的發展…！？！
https://www.webtoons.com/zh-hant/city-office/yuzhaizhengmei/list?title_no=1181,御宅正妹的祕密,list?title_no=1181,Haru / Z.A ,"1,371.6萬",9.46,活下去就是為了追星，孤軍奮戰的OL生活！
https://www.webtoons.com/zh-hant/romance/dongzhisen/list?title_no=726,冬之森,list?title_no=726,COSMOS / VAN JI ,339.7萬,9.71,冬，夢想成為一個真正的人；簡，夢想成為一個暢銷童話作家。屬於這兩個人的暗黑童話即將上演，請大家拭目以待。
https://www.webtoons.com/zh-hant/local/qingliandemifengguan/list?title_no=1007,傾戀的蜜封罐,list?title_no=1007,May絳 ,885.5萬,9.32,《名為愛情的翅膀》續篇。我該怎麼辦才好…明明喜歡的是…都是你的錯！擅自敲開別人的心房，誤打誤撞的惡魔大豬頭！煩人的傢伙！身為人類的妳，為什麼妳的微笑，讓人有點心癢…？一定是妳太像她了吧？但…明明個性差十萬八千里啊！？最後的魔之子與天賦異稟的人類女孩加起來會等於？　
https://www.webtoons.com/zh-hant/fantasy/yadianna/list?title_no=1210,單戀的雅典娜女神,list?title_no=1210,Kaisar ,447.4萬,9.58,你從未見過的女神!一個追了數千年還追不到的可憐女神的單戀故事
https://www.webtoons.com/zh-hant/local/hutaoqiandemimi/list?title_no=1008,胡桃鉗的秘密,list?title_no=1008,亞索 ,672.7萬,9.42,追逐夢想的途中，你是否曾有感到徬徨的時候?儀隊男孩劉與仁因為腳傷的緣故，暫停了社團活動，在靜養期間思考自己究竟是為了什麼而練儀隊?此時卻受到芭蕾少女花棠舞的請求，一句「請你當我的胡桃鉗!」讓芭蕾和儀隊兩種截然不同的表演項目，開始有了交集!而這背後似乎還暗藏了秘密?
https://www.webtoons.com/zh-hant/adaptation/orange-marmalade/list?title_no=167,吸血鬼也沒關係,list?title_no=167,鄭昔佑  ,"3,768.3萬",9.60,在這部作品中吸血鬼不是人類害怕的對象而是受到歧視的種族，白瑪麗是為了不被歧視而偽裝成人類的吸血鬼高中生，模仿人類吃便當後躲到廁所裡催吐再偷偷喝豬血的她痛苦地活著，不過還好她遇見了一群朋友能夠理解她是吸血鬼的身份，而且朋友們陪她一起戰勝多數暴力，甚至完成了他和校草在民交往的心願，不過隱瞞身份才交往的她無法在厭惡吸血鬼的在民面前坦誠相待，這件事讓她非常痛苦。 這是一部利用人類和吸血鬼族群來討探多數暴力的純情漫畫，吸血鬼對人類無害卻只因為他們跟人類不同而受到排擠，主角瑪麗也因為周遭的朋友嫌惡吸血鬼的言論而心靈受創，這部作品希望大家能夠思考，究竟我們有沒有無心地正在傷害某個人。
https://www.webtoons.com/zh-hant/romance/myoneandonlymaster/list?title_no=1335,只屬於我的主人,list?title_no=1335,SANGSOO ,425.5萬,9.45,莫名從狗狗變成人類，多年後巧遇好像是主人的她。兩個人(?)之後會發展出什麼樣的關係呢？
https://www.webtoons.com/zh-hant/romance/wodebaobiaonvyou/list?title_no=1113,我的保鑣女友,list?title_no=1113,金泰景 ,930.3萬,9.31,成為保鑣的少女，開始守護少年！真正的美少女軍團，帶領少年翻轉校園霸凌的故事。
https://www.webtoons.com/zh-hant/eastern-palace/niulanghezhinv/list?title_no=147,牛郎和織女,list?title_no=147,YURIA ,465.7萬,9.53,"整個世界由六個精靈統治,在光精靈和風精靈主辦的七夕節狂歡派對上,風精靈的兒子牛郎和光精靈的女兒織女相遇了。牛郎愛上了半邊臉是美人半邊臉沒有皮膚的織女，並且每晚都會與她約會，對牛郎頗有好感的織女，也在與牛郎一起度過的時光中慢慢地學會愛情。這是一部將著名的牛郎織女故事與現代人的愛情用想像力做結合創作的科幻漫畫。這個作品想強調的是牛郎和織女不屈於社會制度，互相給予對方勇氣并為對方獻身最後獲得愛情的故事。"
https://www.webtoons.com/zh-hant/romance/nvzimanhuapixie/list?title_no=190,女子漫畫皮鞋,list?title_no=190,朴允英 ,449.8萬,9.36,已經28歲，卻仍對愛情憧憬的清純的智厚默默地單戀著同事泰秀。一天，與泰秀一起外勤的她為了引起泰秀的注意，特地穿上了高跟鞋。沒料到難得穿一次的高跟鞋卻卡在了人行道磚頭的縫隙間，甚至用力拔出高跟鞋時不但自己受了傷還劃到了泰秀的臉頰。在自己喜歡的人面前出大糗的她不知該如何是好的同時，又因爲泰秀展露出對自己的關心而令她感動不已，心裡小鹿亂撞。期待自己喜歡的人也能夠喜歡自己的女人，還有雖然知道這個女人默默暗戀自己但又對純潔的她有所距離感的男人，他們正處於絕對不會以喜歡就喜歡，討厭就討厭，交往就交往，不合適就隨緣來結束的曖昧階段。凡是暗戀過的人都會懂得這樣的感受。講述了每個人都經歷過的且每個經歷都不會草草了事的20多歲中後期男女之間的浪漫愛情故事。
https://www.webtoons.com/zh-hant/romance/meloholic/list?title_no=1222,Melo Holic-致命戀情,list?title_no=1222,aruani​​ / 金坎比 ,310.2萬,9.27,擁有讀心術的高中國文老師劉恩浩對在公園管理處工作的秋智恩一見鍾情，恩浩在朋友馬康俊的協助下，展開求愛大作戰。隨著可疑的跟蹤狂出現，智恩不為人知的一面逐漸浮出檯面…
https://www.webtoons.com/zh-hant/local/1-wish-1-pray/list?title_no=1851,HOHOHO!穿越聖誕時空,list?title_no=1851,LINE WEBTOON ,"588,814",9.82,HOHOHO!每年最令人期待的聖誕節終於來啦~ 今年LINE WEBTOON將帶給讀者們不一樣的聖誕驚喜！一起和LINE WEBTOON創作者與總編，以每日連載的方式、穿越璀璨的聖誕時空，尋找最令人驚喜期待的聖誕禮物吧！參與特輯活動，還有機會抽中聖誕好禮唷！
https://www.webtoons.com/zh-hant/local/shalangheigaobairiji/list?title_no=1313,沙郎嘿告白日記,list?title_no=1313,LINE WEBTOON ,"897,421",9.56,我該怎麼和他表白？「沙郎嘿告白日記」，每日更新共7話。完成活動指定任務，還能抽【雙人電影票】喔！
https://www.webtoons.com/zh-hant/heartwarming/wodeshouzuoriji/list?title_no=805,我的手作日記,list?title_no=805,昭映 ,226.3萬,9.79,用手編織出來的溫暖又美好的故事，期待與妳分享！
https://www.webtoons.com/zh-hant/local/womendegushi/list?title_no=667,我們的故事,list?title_no=667,寧悅 ,"1,280.5萬",9.20,2004年，好像很近但又好像很遠 當時MSN盛行，FB還沒出現；按鍵手機是王道，還沒有智慧型手機.，101跨年煙火第一年舉辦... 這是陳靜樂與徐君木的愛情故事，也是--我們的故事
https://www.webtoons.com/zh-hant/local/oneoneoneonesingleparty/list?title_no=1212,1111單身5告趴 ,list?title_no=1212,LINE WEBTOON ,"578,420",9.61,親愛的 愛上你 從那天起，寂寞的 很空虛(ಥ﹏ಥ) LINE WEBTOON 作家攜手幫單身男女Cheer Up!無論你是一支獨秀or苦戀暖男，94要趴體！
https://www.webtoons.com/zh-hant/school/huakaiderizi/list?title_no=1369,花開的日子,list?title_no=1369,DURU ,729.1萬,9.56,花開的日子裡，一則讓人怦然心動的戀愛故事! 上學的公車上對戴眼鏡的男孩一見鍾情，但緣分卻是從另一個人開始? 酸甜的三角戀愛，娜拉的春天就這樣降臨了嗎?
https://www.webtoons.com/zh-hant/slice-of-life/yankosan/list?title_no=1379,病子小姐戀愛了,list?title_no=1379,Yoda ,323.5萬,8.09,安樂悠人為了某個原因想交個女友。可是當換完座位後，坐他隔壁的卻是個超詭異女生…讓人笑到停不下來的病嬌系愛情喜劇，就此揭幕!!
https://www.webtoons.com/zh-hant/local/hiddensounds/list?title_no=1449,隱之聲,list?title_no=1449,酒十九 ,123.3萬,9.50,渴望帶著自己的樂團站上夢幻舞台的景陽，偶然遇見了有著美妙歌聲的小雨。小雨因為對自我身份認同的疑惑與恐懼，遲遲不敢告訴景陽與團員們自己的秘密，在躊躇不前時，他卻發現在景陽開朗的外表下，似乎有什麼過去…
https://www.webtoons.com/zh-hant/romance/zhiyounibuzhidao/list?title_no=1047,只有你不知道-女人心機,list?title_no=1047,YURIA ,"2,045.1萬",9.76,女人們有賭上性命也必須要對愛人隱藏的秘密!有著甜美殺氣的女人們的秘密故事，'只有你不知道!'。
https://www.webtoons.com/zh-hant/local/thewonderfulday/list?title_no=1342,美好時光,list?title_no=1342,哈妮 ,211.1萬,8.61,高二少女任蒔螢因為父母離異而轉入了聖德高中。不圓滿的原生家庭造成性格內向的她，在全新的環境裡除了要努力適應新的生活、新的夥伴，還要面對過去的黑暗、探尋自己的未來。
https://www.webtoons.com/zh-hant/romance/ximuyueqigongfang/list?title_no=1040,西木樂器工坊,list?title_no=1040,尹仁完 / 金善希 ,161萬,9.49,南非的天才樂器修理專家，科妮莉亞・波波・華許。無論何種樂器，都能幫忙找到想要的音律。「靈甲鬼修羅」、「新暗行御史」的作者尹仁完，與「圍棋三國志 」的作者金宣希，一同呈現的音樂與戲劇。
https://www.webtoons.com/zh-hant/local/doumnanpengyou/list?title_no=297,我的抖Ｍ男友,list?title_no=297,不死兔 ,781.9萬,9.37,不要在怨嘆沒有好男人~自己調教一個比較快!你是愛的教育派還是鐵的紀律派呢？看看不死兔與勝學長的爆笑戀愛故事~讓你體會戀愛的酸甜苦辣，原來是這麼一回事！
https://www.webtoons.com/zh-hant/romance/mohuanshike/list?title_no=760,怦然的魔幻時刻,list?title_no=760,羅允熙 ,241.2萬,9.25,魔法師與魔女一起生活的平凡時代，隨著特別主角們的相遇編織出怦然心動的故事!
https://www.webtoons.com/zh-hant/school/xinerputong/list?title_no=420,心兒噗通噗通跳,list?title_no=420,河壹權 ,"768,945",9.54,生活沒有目標、虛度光陰、好像永遠都在原地踏步的.裴秀九、面對父親的期望與關心、反而讓他喘不過氣。對他而言、唯一的興趣只有泳裝。偶然間的一次相遇、神秘少女金智友那傷感的眼神觸動了他的內心、牽引著他竟然讓他加入了女子水球部。。。心兒噗通噗通的瞬間、青春重新書寫！
https://www.webtoons.com/zh-hant/romance/annadediyu/list?title_no=404,安娜的低語,list?title_no=404,麥麥子 ,312.3萬,9.51,主張著那是年輕時應有的狂妄， 堅信著那是短暫的青春在咆哮，其實，會不會只是缺乏了為別人著想的一顆心。 安娜，是個對未來抱有疑問的17歲少女。 某天，一個漂浮在空中的男人出現了 …… 從那之後，安娜便擁有了某種特殊的'能力'。 爲了擺脫這種“能力”，開始了非一般的新生活。
https://www.webtoons.com/zh-hant/romance/chaiquanzhouji/list?title_no=384,柴犬週記,list?title_no=384,小雪 / 佳炘 ,657.4萬,9.50,柴犬週記是作者小雪的愛犬─「糖糖」的生活故事。 糖糖是隻聰明又超有梗的狗，由共同作者佳炘繪製的漫畫，呈現出柴犬糖糖的有趣事蹟、特技、罩門，以及與家人之間的搞笑互動等，每集結尾還有「糖糖小記」，跟讀者分享糖糖的生活點滴與可愛照片，歡迎欣賞可愛逗趣的柴犬週記喔！
https://www.webtoons.com/zh-hant/heartwarming/womenjiehunba/list?title_no=655,我們結婚吧,list?title_no=655,Mind C ,253.6萬,9.17,外剛內柔的首爾大叔 “威爾”和  外柔內剛的釜山少女“梅莉”，這對性格迥異的同生肖情侶將上演一場甜蜜的愛情大戲，大家拭目以待吧！
https://www.webtoons.com/zh-hant/romance/haoyunluomanshi/list?title_no=644,好運羅曼史,list?title_no=644,金月亮 ,115.2萬,9.09,抓不到屬虎的男人就會遭遇不幸？Oh no!盲目相信算卦的申寶妮展開了一系列啼笑皆非的捕虎行動。她是否可以成功抓到一毛不拔的齊休浩呢？最新的搞笑浪漫愛情帶你玩轉命運。
https://www.webtoons.com/zh-hant/slice-of-life/genie-of-love/list?title_no=492,戀愛精靈,list?title_no=492,崔汶圭 ,354.8萬,9.13, 女友是什麽？傳說裏的人嗎？你的女友還沒出生？為了解救單身男女，他來了。只為你的戀愛精靈！
https://www.webtoons.com/zh-hant/romance/lianaixibao/list?title_no=165,戀愛細胞,list?title_no=165,金明賢 ,208.1萬,9.25,所有的事情都馬馬虎虎，沒有工作也沒有女朋友的莫隋辯有一天和身體中的戀愛細胞見面了，細胞威脅他說如果他在一年內都沒有交到女朋友的話他就會死掉，並附身在他家的貓咪身上說是要幫助他順利找到女朋友，為了要讓戀愛細胞重新回到他的身上，他必須成功和藝人徐琳交往，究竟附在貓咪身上的戀愛細胞能不能幫助隋辯得到徐琳的心呢？ 我們的身體裡一定都藏著一個戀愛細胞會讓人渴望愛情，再加上作者的設定讓戀愛細胞威脅主角的性命，使得主角不得不開始尋找愛情，以往隨便生活的他也開始尋找新的希望，是一部奇幻的愛情漫畫，愛的力量就是這麼的強大。
https://www.webtoons.com/zh-hant/romance/fengzhise/list?title_no=1176,風之色,list?title_no=1176,JAEAH / 林光默 ,"452,904",8.59,以北海道為背景而展開的，一對男女從相遇到相惜的浪漫愛情故事。
https://www.webtoons.com/zh-hant/romance/chocolate/list?title_no=1672,巧克力拿鐵男孩,list?title_no=1672,杏 ,"1,307.4萬",9.28,莉里歷經倒楣透頂的一天後，在咖啡廳遇見一位男孩對她遞出一杯可愛又溫熱的巧克力拿鐵。之後受同學所託接下美化股長工作的莉里發現，那男孩其實是校園美化會的總召，而且他也同樣記得自己…
https://www.webtoons.com/zh-hant/local/falling-into-your-hands/list?title_no=3268,愛情，手到擒來,list?title_no=3268,蘇茉茉 ,121.7萬,9.54,「手漂亮的人也會是善良的人。」身為手控又母胎單身的彩春，一直抱持著此信念暗戀學長多年，某次終於鼓起勇氣告白卻遭到狠狠拒絕…但她卻意外與利敦相遇了。有點霸道、各方面條件都相當優秀的利敦，突然向彩春提出了試用交往…？！
https://www.webtoons.com/zh-hant/romance/loveiswar/list?title_no=3196,戀愛是戰爭！,list?title_no=3196,YunSom / Wari ,"486,669",9.52,「我們要不要來賭一把？先被徐泰賢告白的人就贏了。」容貌端正，成績優秀，校園裡有名的雙胞胎姊弟「詩延和詩彥」。完美的兩人惦記著平凡的男高中生「泰賢」，並開始打賭的原因？另外，拒絕他們的「泰賢」所隱藏的秘密是…?! 刺激又緊張的戀愛故事！
https://www.webtoons.com/zh-hant/romance/love-clothing-bin/list?title_no=2935,戀愛煩惱回收箱,list?title_no=2935,Going ,129.2萬,9.75,暗戀就到此為止吧!高應高中正在瘋傳一件神奇的事，那就是只要將錢投入某個舊衣回收箱中，並對它大喊喜歡的人的名字，就能知道對方的心意…!但對戀愛漠不關心，只在乎成績的宋亞藍，仍然對此傳聞不以為意。某天，一個叫做鄭辰宇的人氣男，卻突然闖進了她的生活中。面對難以捉摸的他，宋亞藍究竟該如何是好?
https://www.webtoons.com/zh-hant/western-palace/my-strawberry-boy/list?title_no=2442,傲嬌男二攻心計,list?title_no=2442,正瑞 / Hwang DoTol ,743.7萬,9.68,意外進入小説世界並成為富有小國公主的我，在男女主角過著幸福快樂的日子後，應該可以輕鬆和我的本命男二修成正果吧？不過...他怎麼會比想像中來得還要難搞啊...？
https://www.webtoons.com/zh-hant/school/nosolutiongirl/list?title_no=2396,無解少女,list?title_no=2396,鄭昔佑  ,275.7萬,9.39,佳彬是個沒朋友、被霸凌又性格扭曲的財閥第三代孫女；轉學生泰雄則是為了5億韓幣，暗地裡一直負責佳彬的安危。他能否在不被佳彬察覺的情況下，繼續這項保鑣任務呢？
https://www.webtoons.com/zh-hant/romance/oneplusone/list?title_no=1658,1加1,list?title_no=1658,寶阿 ,"2,586.2萬",9.54,性格獨立的少女-棉花&謹慎保守的大哥-藍寶，兩人在租屋的因緣際會下相遇。世界觀、價值觀、人生觀，三觀大大不同的兩人，又會蹦出什麼樣的愛情火花呢？看擅長愛情輕鬆小品<水下那一分鐘> 作家-寶阿，如何用精緻畫風與不拘泥的劇情，譜出令人會心一笑的港式租屋浪漫劇
https://www.webtoons.com/zh-hant/romance/blood-of-giselle/list?title_no=2316,吉賽爾之血,list?title_no=2316,Lee Yunji ,401.8萬,8.94,成為納森家族當主的賢淑妻子、並以傀儡度日的吉賽爾，在偶然間踏入地下室時，被一名美麗的少年給吸了血。出現於她不幸的人生中、被稱作「飲血綻放之花」的吸血鬼，吉爾賽瞞著丈夫，與他開始了一段禁忌且危險的關係…
https://www.webtoons.com/zh-hant/school/liren/list?title_no=1713,利刃少女,list?title_no=1713,Ori ,"1,555.2萬",9.74,罹患致死率100%罕見疾病的她，遇上無所畏懼的她，兩個看似柔弱的少女心懷利刃，誓言要向這個世界復仇。
https://www.webtoons.com/zh-hant/adaptation/yearsofupheaval/list?title_no=2136,黎明的眼睛,list?title_no=2136,金聖鍾 / Kwon Young A ...,235.5萬,9.82,在戰爭的炮火下，如煙火般綻放的愛情和悲慘命運交織而成的故事。被日本軍抓去當慰安婦的麗玉為了活著只能堅強，而「返家」路途卻越來越遙遠…她究竟還會遇上什麼難關呢？
